age,education-num,sex,hours-per-week,salary,workclass,education,marital-status,occupation,relationship,race,country,fnlwgt
39,13,0,50,1,2067,5044,14065,4038,12463,25933,28833,229651.0
27,9,1,50,0,22286,9840,939,3212,3212,25933,28833,357348.0
19,10,1,35,0,22286,6678,9726,3584,7726,25933,28833,269657.0
38,13,1,15,0,2067,5044,14065,4038,1406,25933,28833,82880.0
19,9,0,16,0,22286,9840,9726,1350,4466,25933,28833,389755.0
34,13,1,40,1,22286,5044,14065,4038,1406,25933,28833,195136.0
23,9,1,40,0,22286,9840,14065,1966,4466,25933,28833,222925.0
24,13,1,40,0,22286,5044,9726,3721,7726,25933,28833,50341.0
22,6,0,84,0,22286,820,9726,1572,7726,286,28833,214134.0
45,15,0,60,1,22286,542,14065,4038,12463,25933,28833,114032.0
45,9,0,60,1,22286,9840,14065,3992,12463,25933,28833,192053.0
48,13,0,40,1,22286,5044,14065,3992,12463,895,647,240231.0
42,13,0,60,0,22286,5044,14065,3584,12463,25933,28833,44402.0
35,10,0,50,0,2499,6678,14065,3584,12463,25933,28833,191503.0
32,9,1,40,0,22286,9840,4214,3212,3212,286,28833,163530.0
51,9,1,32,0,2067,9840,14065,3992,1406,25933,28833,136823.0
59,10,0,40,1,22286,6678,14065,3992,12463,25933,28833,121912.0
31,9,0,40,0,2067,9840,9726,1572,4466,25933,28833,58624.0
27,13,0,50,0,2067,5044,9726,912,7726,25933,28833,74056.0
57,12,1,35,0,22286,1008,827,3721,7726,25933,28833,182028.0
40,9,0,40,0,22286,9840,9726,3212,7726,25933,28833,209040.0
31,9,0,40,0,22286,9840,4214,1966,7726,25933,28833,206046.0
23,4,0,40,0,22286,557,9726,1966,4466,25933,28833,182494.0
42,9,1,35,0,22286,9840,939,3721,3212,25933,480,185057.0
60,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,147473.0
53,14,1,50,1,2067,1627,9726,3992,7726,25933,28833,221722.0
27,9,0,40,0,22286,9840,9726,1350,4466,25933,28833,221912.0
31,9,0,45,0,22286,9840,14065,1572,12463,25933,28833,48189.0
29,13,0,40,0,1279,5044,9726,4030,7726,25933,28833,382272.0
22,13,0,40,0,22286,5044,9726,989,4466,25933,28833,48347.0
42,13,1,38,1,22286,5044,9726,4038,7726,25933,28833,143046.0
63,15,0,50,1,1074,542,14065,4038,12463,25933,28833,137940.0
28,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,249571.0
39,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,224531.0
29,8,0,40,0,22286,377,9726,3212,7726,231,28833,185019.0
60,4,0,40,0,22286,557,4214,3212,7726,25933,28833,27886.0
58,8,1,24,0,22286,377,14065,3212,1406,25933,28833,94741.0
20,12,1,18,0,22286,1008,9726,3212,4466,25933,28833,107801.0
44,9,0,65,1,22286,9840,14065,1572,12463,25933,28833,191256.0
47,9,0,48,0,22286,9840,14065,1572,12463,25933,28833,256866.0
59,9,0,24,1,22286,9840,14065,644,12463,25933,28833,197148.0
37,14,0,65,0,22286,1627,4214,3992,7726,25933,28833,312271.0
21,9,0,40,0,22286,9840,939,1966,889,25933,28833,118657.0
68,11,1,40,0,22286,1307,827,3992,7726,25933,28833,224338.0
43,10,0,40,0,22286,6678,14065,3721,12463,25933,28833,242488.0
23,9,1,33,0,22286,9840,9726,4030,3212,25933,28833,227915.0
40,14,1,35,0,2067,1627,9726,3721,7726,25933,28833,105717.0
45,10,1,35,0,2499,6678,9726,3584,4466,25933,28833,160962.0
22,10,0,40,0,22286,6678,9726,912,4466,25933,28833,188950.0
38,13,0,50,1,22286,5044,14065,4038,12463,25933,28833,201328.0
24,10,0,49,0,22286,6678,9726,3584,7726,25933,28833,218678.0
23,9,1,40,0,22286,9840,14065,3584,1406,25933,28833,184255.0
39,10,0,45,1,943,6678,14065,3721,889,25933,28833,200968.0
26,10,0,40,0,22286,6678,9726,4030,7726,25933,28833,102264.0
24,9,0,40,0,22286,9840,9726,1350,3212,25933,28833,300584.0
22,10,0,25,0,22286,6678,9726,3721,4466,25933,28833,208946.0
36,13,0,55,0,22286,5044,14065,4038,12463,25933,28833,105021.0
20,10,1,20,0,22286,6678,9726,143,4466,25933,28833,124751.0
18,7,0,8,0,22286,1048,9726,3212,4466,2817,28833,274057.0
38,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,132879.0
43,13,0,35,0,1074,5044,4214,989,7726,25933,28833,260960.0
42,14,0,40,1,22286,1627,14065,3992,12463,25933,28833,356934.0
35,13,0,50,1,22286,5044,14065,3992,12463,25933,28833,154410.0
31,10,1,45,0,22286,6678,4214,3721,7726,25933,28833,35378.0
73,2,0,20,0,22286,151,14065,1572,12463,25933,28833,301210.0
32,10,1,42,0,22286,6678,4214,3992,3212,25933,28833,73621.0
37,14,0,45,1,22286,1627,14065,3992,12463,25933,28833,108140.0
66,9,0,10,0,22286,9840,14065,1350,12463,25933,28833,217198.0
22,9,1,35,0,22286,9840,9726,3212,4466,25933,28833,157332.0
51,11,0,40,0,22286,1307,14065,3584,12463,25933,28833,202956.0
31,9,0,35,0,22286,9840,9726,3212,4466,25933,28833,173495.0
65,9,1,59,0,22286,9840,4214,3721,3212,25933,28833,149811.0
39,9,1,45,0,22286,9840,14065,4030,1406,2817,28833,444219.0
48,10,1,37,0,22286,6678,14065,3721,1406,25933,28833,125120.0
20,10,1,40,0,22286,6678,9726,3212,7726,25933,28833,190429.0
48,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,248164.0
29,15,0,80,0,943,542,14065,4038,12463,25933,28833,208534.0
35,13,0,45,1,1074,5044,14065,3992,12463,25933,28833,196373.0
31,10,0,40,1,22286,6678,14065,1572,12463,25933,28833,433788.0
48,9,0,40,0,1279,9840,14065,644,12463,25933,28833,122086.0
36,11,0,45,0,22286,1307,9726,912,7726,25933,28833,137314.0
40,9,0,50,0,2499,9840,14065,989,12463,25933,28833,33068.0
57,9,0,15,0,22286,9840,14065,4038,12463,25933,28833,210688.0
26,13,1,35,0,2067,5044,9726,4038,7726,25933,28833,117833.0
37,9,1,40,0,1279,9840,9726,3212,4466,25933,28833,103474.0
65,16,0,40,1,22286,375,14065,3992,12463,25933,28833,115880.0
26,6,1,32,0,2499,820,9726,4038,7726,25933,28833,233933.0
42,10,0,40,0,22286,6678,14065,912,12463,25933,28833,52781.0
47,14,0,40,1,22286,1627,14065,3992,12463,25933,647,
62,4,0,40,0,22286,557,4214,4030,4466,25933,28833,113080.0
27,11,0,50,0,22286,1307,9726,3992,4466,25933,28833,251905.0
29,13,1,40,0,22286,5044,9726,3721,4466,25933,28833,263831.0
29,8,0,40,1,22286,377,14065,1572,12463,25933,28833,133136.0
32,6,0,40,0,22286,820,9726,1966,4466,25933,28833,121634.0
22,10,0,40,0,1074,6678,14065,4030,12463,25933,28833,40767.0
30,9,1,50,0,943,9840,9726,3721,7726,2817,28833,355789.0
43,10,1,40,0,2067,6678,4214,3721,7726,25933,28833,311914.0
23,13,0,20,0,22286,5044,14065,3212,12463,25933,28833,91189.0
44,15,0,40,1,943,542,14065,4038,12463,25933,28833,344060.0
41,13,0,40,0,22286,5044,4214,3212,7726,25933,28833,113823.0
49,14,1,40,1,1279,1627,4214,4038,3212,2817,28833,185800.0
30,9,0,45,1,22286,9840,9726,1572,7726,25933,28833,76107.0
23,10,0,35,0,22286,6678,9726,1350,4466,25933,28833,117618.0
39,9,1,40,0,22286,9840,827,3721,4466,25933,28833,238008.0
32,13,0,60,1,22286,5044,14065,3584,12463,25933,28833,136480.0
50,10,0,35,1,22286,6678,14065,4030,12463,25933,28833,285200.0
19,10,1,40,0,22286,6678,9726,3721,4466,25933,28833,351040.0
35,13,0,52,1,22286,5044,14065,3584,12463,25933,28833,
23,9,0,40,0,22286,9840,9726,4030,7726,25933,28833,195767.0
25,10,0,40,0,22286,6678,9726,4030,7726,25933,28833,187540.0
40,9,1,40,0,22286,9840,4214,3584,7726,25933,28833,79372.0
30,13,0,42,1,22286,5044,14065,3992,12463,2817,28833,226665.0
52,10,0,40,1,22286,6678,14065,4030,12463,25933,28833,213209.0
49,10,0,60,0,22286,6678,14065,1966,12463,2817,28833,211005.0
24,13,1,40,0,22286,5044,9726,3721,4466,25933,28833,96178.0
46,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,328216.0
39,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,110713.0
45,13,0,50,1,2499,5044,14065,3992,12463,25933,28833,225456.0
62,13,1,38,0,2067,5044,14065,3721,1406,25933,28833,159908.0
43,13,0,50,1,22286,5044,14065,4038,12463,25933,28833,118308.0
45,10,1,40,0,22286,6678,4214,1966,3212,25933,28833,180309.0
62,9,0,40,0,2499,9840,14065,3584,12463,25933,28833,39630.0
48,3,0,40,0,22286,288,9726,1350,7726,25933,28833,273828.0
56,9,1,40,0,22286,9840,4214,3212,3212,2817,28833,172071.0
28,9,1,35,0,22286,9840,9726,989,3212,25933,28833,218887.0
23,9,0,40,0,22286,9840,9726,4030,4466,2817,28833,
43,9,1,35,0,22286,9840,4214,3212,7726,25933,28833,209149.0
26,13,0,40,1,22286,5044,14065,4030,12463,25933,28833,84619.0
36,9,0,50,1,22286,9840,14065,3584,12463,25933,28833,447346.0
55,16,1,60,0,2067,375,9726,4038,7726,25933,28833,37869.0
48,13,1,50,0,1279,5044,9726,3992,7726,25933,28833,99086.0
38,11,0,45,1,22286,1307,14065,3992,12463,25933,28833,326886.0
18,9,0,30,0,22286,9840,9726,3584,7726,25933,28833,181755.0
56,9,0,70,0,2499,9840,370,3992,7726,25933,28833,249368.0
39,14,0,40,0,2499,1627,9726,4038,7726,25933,28833,326400.0
46,3,0,50,0,22286,288,939,1350,7726,25933,28833,504725.0
36,7,0,65,0,22286,1048,9726,1572,3212,286,28833,88967.0
42,9,0,40,0,2499,9840,14065,4030,12463,25933,28833,170721.0
50,9,0,50,1,22286,9840,14065,1572,12463,25933,28833,148953.0
17,7,0,20,0,22286,1048,9726,1350,4466,25933,28833,342752.0
57,4,1,40,0,22286,557,827,1966,3212,2817,28833,220871.0
73,9,1,12,0,22286,9840,827,3212,889,25933,28833,29675.0
50,10,0,40,0,943,6678,9726,3721,7726,25933,28833,183611.0
35,10,0,45,0,22286,6678,9726,1572,4466,25933,28833,115215.0
27,10,0,45,0,22286,6678,14065,1966,12463,25933,28833,152231.0
27,10,0,40,0,22286,6678,9726,4030,4466,25933,28833,225142.0
23,9,0,40,0,2499,9840,9726,4030,4466,25933,28833,121313.0
25,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,134821.0
51,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,311350.0
26,6,1,40,0,22286,820,14065,3721,1406,25933,28833,102106.0
47,10,0,45,0,22286,6678,14065,3721,12463,25933,28833,427055.0
40,9,0,40,0,22286,9840,4214,3212,7726,2817,28833,117860.0
58,5,1,40,0,22286,455,4214,3212,3212,25933,28833,285885.0
25,10,1,40,0,22286,6678,9726,3584,4466,25933,28833,212800.0
29,9,1,18,0,22286,9840,14065,3584,1406,25933,28833,194864.0
36,7,0,43,0,22286,1048,14065,1572,12463,25933,28833,31438.0
46,9,1,60,0,22286,9840,4214,3992,7726,25933,28833,148254.0
69,2,1,4,0,22286,151,827,143,7726,2817,28833,113035.0
69,9,1,40,0,22286,9840,827,3721,7726,25933,28833,106595.0
28,9,1,40,0,22286,9840,9726,3212,4466,2817,28833,144521.0
20,9,0,48,0,22286,9840,9726,3721,4466,25933,28833,172232.0
54,9,1,35,0,1279,9840,939,3721,3212,2817,28833,123592.0
25,10,0,40,0,22286,6678,9726,1572,4466,25933,28833,191921.0
64,9,0,40,0,2067,9840,14065,1350,12463,25933,28833,237379.0
17,9,1,20,0,22286,9840,9726,3584,4466,25933,28833,208463.0
53,9,0,40,0,943,9840,14065,3721,12463,25933,28833,68985.0
50,5,0,50,0,22286,455,4214,1572,7726,25933,28833,22418.0
57,9,1,38,0,22286,9840,14065,3992,1406,25933,28833,163047.0
51,10,0,40,0,22286,6678,14065,1572,12463,25933,28833,153870.0
47,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,197702.0
25,9,0,52,0,22286,9840,9726,1572,3212,25933,28833,166415.0
50,15,0,52,1,1279,542,14065,3992,12463,25933,28833,116211.0
20,9,1,30,0,22286,9840,9726,3721,4466,25933,28833,33644.0
43,15,0,70,1,1279,542,14065,4038,12463,25933,28833,33331.0
46,13,1,40,0,22286,5044,9726,4038,7726,25933,28833,73019.0
54,9,1,38,0,22286,9840,939,3721,3212,25933,28833,169182.0
53,10,1,15,0,22286,6678,939,3992,3212,286,28833,20438.0
21,9,0,30,0,22286,9840,9726,4030,4466,25933,28833,109869.0
58,10,0,40,0,22286,6678,4214,3212,7726,25933,28833,316849.0
30,13,0,55,1,22286,5044,14065,3584,12463,25933,28833,208043.0
61,9,1,40,0,22286,9840,14065,3721,1406,2817,28833,153790.0
56,10,1,35,0,1279,6678,4214,3721,7726,25933,28833,153451.0
59,9,1,40,0,22286,9840,4214,3212,3212,25933,28833,96840.0
72,9,0,20,0,22286,9840,14065,1350,12463,25933,28833,192732.0
33,9,0,40,0,22286,9840,9726,3721,7726,25933,28833,209101.0
46,9,1,40,1,22286,9840,14065,3721,1406,25933,28833,146919.0
46,10,0,38,1,2067,6678,14065,644,12463,25933,28833,192323.0
48,9,1,28,0,22286,9840,9726,4038,3212,2817,28833,217019.0
33,9,0,40,0,22286,9840,14065,3992,12463,25933,28833,198211.0
21,10,1,40,0,22286,6678,9726,1350,4466,25933,28833,222490.0
27,9,1,45,0,22286,9840,4214,3721,3212,25933,28833,106758.0
31,9,0,40,0,22286,9840,4214,1572,7726,25933,28833,
28,13,0,40,0,22286,5044,9726,1966,7726,25933,28833,203710.0
45,10,1,38,0,2067,6678,4214,3721,7726,25933,28833,203322.0
51,9,0,40,1,22286,9840,14065,1966,12463,25933,28833,123703.0
46,9,1,40,0,1279,9840,9726,3212,7726,2817,28833,312015.0
25,10,0,25,0,22286,6678,14065,3584,12463,25933,28833,209428.0
61,10,0,40,1,22286,6678,14065,3721,12463,25933,28833,230292.0
17,7,1,30,0,22286,1048,9726,3584,4466,25933,28833,114420.0
26,13,0,40,0,22286,5044,9726,4030,7726,25933,28833,120238.0
35,6,0,60,0,22286,820,4214,4030,7726,25933,28833,100375.0
33,7,0,70,0,2499,1048,14065,3992,12463,25933,28833,42485.0
39,9,1,35,0,2067,9840,9726,3721,4466,25933,28833,134367.0
42,9,1,30,0,22286,9840,4214,3212,3212,25933,28833,147099.0
35,13,0,47,1,22286,5044,14065,3992,12463,25933,28833,36214.0
45,9,1,50,1,22286,9840,4214,912,7726,25933,28833,119904.0
47,13,0,40,1,1074,5044,9726,3584,4466,25933,28833,105779.0
64,7,0,48,0,22286,1048,14065,4030,12463,25933,28833,165020.0
39,15,1,47,1,22286,542,14065,3992,1406,25933,28833,187098.0
62,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,121319.0
53,10,0,40,1,22286,6678,14065,4038,12463,25933,28833,151580.0
31,13,0,40,0,22286,5044,14065,3992,12463,25933,28833,162572.0
26,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,35917.0
56,4,0,50,1,1074,557,14065,4030,12463,25933,28833,35723.0
43,10,1,40,0,22286,6678,9726,3212,7726,25933,28833,194773.0
33,10,0,35,0,22286,6678,9726,3584,7726,2817,28833,62155.0
45,10,0,40,1,2499,6678,14065,4030,12463,25933,28833,192203.0
46,10,0,55,0,22286,6678,939,3584,7726,25933,28833,174370.0
26,11,0,80,0,22286,1307,14065,1350,12463,25933,28833,161007.0
24,9,1,40,0,22286,9840,9726,3212,4466,25933,28833,270517.0
43,13,0,50,1,22286,5044,14065,989,12463,25933,28833,163847.0
40,11,0,40,0,22286,1307,9726,1966,4466,25933,28833,193882.0
61,4,0,35,0,22286,557,4214,3212,7726,25933,28833,160037.0
34,10,1,72,0,943,6678,9726,3721,7726,2817,28833,189944.0
41,9,1,40,0,22286,9840,9726,3721,7726,25933,28833,163174.0
31,12,1,35,0,1279,1008,9726,3721,7726,25933,28833,188900.0
22,10,1,30,0,22286,6678,9726,3584,4466,25933,28833,214399.0
60,9,1,40,0,22286,9840,827,3212,3212,2817,28833,156616.0
29,12,1,36,0,22286,1008,4214,4038,7726,25933,28833,204862.0
35,13,1,45,0,1279,5044,9726,3992,7726,895,28833,172475.0
24,9,0,30,0,22286,9840,9726,3584,7726,25933,28833,153082.0
45,14,0,40,0,2067,1627,4214,4038,7726,2817,28833,195418.0
21,8,0,20,0,2067,377,9726,3212,4466,2817,28833,276840.0
30,12,1,37,1,22286,1008,14065,1572,1406,25933,28833,97933.0
50,10,0,99,1,1074,6678,14065,3992,12463,25933,28833,119099.0
41,9,0,40,1,2499,9840,14065,3992,12463,25933,28833,83411.0
21,9,1,33,0,22286,9840,9726,3584,7726,25933,28833,198992.0
45,9,0,45,0,22286,9840,14065,4030,12463,25933,28833,337825.0
34,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,192002.0
28,9,0,40,0,22286,9840,4214,1350,4466,25933,28833,189346.0
19,9,0,40,0,22286,9840,9726,3212,3212,25933,28833,231962.0
26,13,0,50,1,22286,5044,9726,4038,7726,25933,28833,164488.0
48,13,0,45,1,22286,5044,14065,1572,12463,25933,28833,200471.0
69,13,0,40,1,22286,5044,827,4038,7726,25933,28833,228921.0
41,10,1,40,0,22286,6678,4214,3721,3212,25933,28833,184846.0
43,13,1,40,0,22286,5044,4214,3721,7726,25933,28833,233851.0
28,9,0,40,0,22286,9840,9726,4030,3212,25933,28833,499001.0
65,10,1,28,0,2067,6678,4214,3721,7726,25933,28833,125768.0
31,13,0,38,0,22286,5044,9726,3992,7726,25933,28833,255004.0
28,13,1,40,0,22286,5044,9726,3721,7726,25933,28833,157624.0
51,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,146767.0
45,10,1,80,0,22286,6678,9726,4030,7726,25933,28833,118291.0
43,9,0,38,0,22286,9840,4214,3721,889,2817,28833,313181.0
31,12,0,60,0,22286,1008,14065,3584,12463,25933,28833,87891.0
31,10,0,55,1,22286,6678,14065,4030,12463,25933,28833,226443.0
45,10,0,40,0,22286,6678,14065,4030,889,895,647,81132.0
20,13,1,30,0,22286,5044,9726,3584,889,2817,28833,216436.0
25,13,0,40,0,22286,5044,9726,912,3212,25933,28833,213412.0
36,9,1,30,0,22286,9840,827,1350,3212,25933,28833,179358.0
31,13,0,50,0,22286,5044,9726,3584,7726,25933,28833,369825.0
56,10,0,45,0,22286,6678,14065,4030,12463,25933,28833,199763.0
26,13,0,18,0,22286,5044,9726,3584,4466,25933,28833,239390.0
47,10,1,65,0,2499,6678,4214,3992,7726,25933,28833,173613.0
40,9,0,50,0,1074,9840,14065,3992,12463,25933,28833,37869.0
32,9,1,48,0,22286,9840,14065,3992,1406,25933,28833,302845.0
34,14,1,24,0,1279,1627,9726,4038,3212,2817,28833,85218.0
37,9,0,55,0,22286,9840,14065,3992,12463,25933,28833,48268.0
38,9,0,45,0,22286,9840,14065,4030,12463,25933,28833,173968.0
19,11,0,16,0,22286,1307,9726,3212,4466,895,28833,70982.0
49,5,1,40,0,22286,455,4214,1350,7726,25933,28833,166857.0
26,12,1,40,0,22286,1008,9726,4038,7726,25933,28833,162872.0
40,9,0,40,0,22286,9840,4214,4030,7726,25933,28833,139193.0
28,10,0,50,0,22286,6678,9726,4030,4466,25933,28833,
23,9,0,37,0,22286,9840,14065,3584,12463,2817,28833,137214.0
19,10,0,40,0,22286,6678,9726,3721,4466,25933,28833,183258.0
67,9,0,32,0,22286,9840,827,1350,889,2817,28833,154035.0
43,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,115323.0
41,12,1,50,0,22286,1008,9726,3721,7726,231,28833,213055.0
37,11,1,40,0,22286,1307,4214,4038,3212,25933,28833,155064.0
20,9,0,40,0,22286,9840,9726,1572,4466,25933,28833,33551.0
40,9,0,40,0,22286,9840,4214,4030,3212,25933,28833,169995.0
47,14,0,50,1,22286,1627,939,3992,7726,25933,28833,168262.0
40,9,0,40,0,22286,9840,14065,912,12463,25933,28833,104196.0
39,13,1,40,0,1279,5044,9726,3992,7726,25933,28833,114055.0
24,10,1,20,0,22286,6678,9726,3721,4466,2817,28833,274398.0
49,13,0,45,1,22286,5044,14065,3584,12463,25933,28833,196571.0
66,9,0,10,0,22286,9840,4214,1966,7726,25933,28833,101607.0
52,9,1,40,0,22286,9840,9726,4038,3212,25933,28833,122109.0
59,9,0,60,0,1074,9840,4214,3992,7726,25933,28833,255822.0
72,9,1,12,0,22286,9840,827,143,3212,25933,28833,195184.0
35,9,0,40,0,943,9840,9726,3721,7726,25933,28833,245372.0
30,13,1,40,1,22286,5044,21,3992,1406,25933,28833,169583.0
36,10,0,40,0,22286,6678,9726,3212,7726,25933,28833,224531.0
26,9,1,40,0,22286,9840,939,912,4466,25933,28833,186151.0
23,13,0,35,0,22286,5044,9726,3212,7726,25933,28833,118693.0
39,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,297449.0
40,15,0,40,0,2499,542,14065,4038,12463,25933,28833,125206.0
29,13,0,40,0,22286,5044,9726,4038,7726,25933,28833,393264.0
38,13,0,20,0,22286,5044,9726,3212,7726,25933,28833,108140.0
63,13,0,40,0,22286,5044,9726,3721,7726,25933,28833,264968.0
58,9,0,40,1,2499,9840,14065,3992,12463,25933,28833,318106.0
30,9,1,40,0,22286,9840,4214,3992,3212,25933,28833,156025.0
38,9,1,40,0,1279,9840,9726,3212,3212,2817,28833,149455.0
25,3,1,33,0,22286,288,9726,3721,7726,25933,28833,359985.0
44,14,0,40,1,1279,1627,14065,4038,12463,25933,28833,165108.0
43,11,1,40,1,22286,1307,14065,3721,1406,25933,28833,115178.0
21,10,0,30,0,22286,6678,9726,1572,4466,25933,28833,149224.0
41,12,0,40,0,2067,1008,9726,3992,7726,25933,28833,352056.0
38,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,174717.0
29,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,147755.0
52,9,0,70,0,2499,9840,14065,989,12463,25933,28833,135716.0
47,9,1,45,0,22286,9840,4214,3992,3212,25933,28833,44216.0
28,11,0,50,1,22286,1307,14065,4038,12463,25933,28833,37359.0
30,14,0,10,0,1279,1627,14065,4038,12463,895,647,70617.0
30,10,0,60,1,22286,6678,14065,3992,12463,25933,28833,154950.0
40,12,0,40,1,22286,1008,4214,3992,7726,25933,28833,356934.0
27,10,1,30,0,22286,6678,9726,3212,4466,25933,28833,271714.0
26,9,0,44,0,22286,9840,9726,644,3212,25933,28833,247025.0
32,9,0,37,0,22286,9840,9726,3212,7726,25933,28833,107417.0
36,13,1,40,0,1279,5044,9726,3721,7726,25933,28833,116554.0
26,8,0,40,0,22286,377,9726,1572,4466,2817,28833,
25,10,0,40,0,22286,6678,9726,1572,7726,2817,28833,430084.0
39,10,1,40,0,22286,6678,4214,912,7726,25933,480,202937.0
27,11,0,40,0,22286,1307,14065,912,12463,25933,28833,62737.0
24,9,0,50,0,22286,9840,14065,989,12463,25933,28833,
38,13,0,40,1,1074,5044,14065,3584,12463,25933,28833,275223.0
35,9,0,55,0,2499,9840,14065,989,12463,25933,28833,381931.0
29,11,0,40,0,22286,1307,9726,912,7726,25933,28833,246974.0
49,9,1,40,0,22286,9840,4214,3212,7726,2817,28833,105431.0
36,5,0,40,0,22286,455,14065,1966,12463,25933,28833,146311.0
47,16,0,50,0,2499,375,14065,4030,12463,25933,28833,159869.0
21,10,0,40,0,22286,6678,9726,3212,4466,25933,28833,204641.0
35,13,1,40,1,22286,5044,9726,4038,7726,895,647,66297.0
38,2,0,40,0,22286,151,14065,1350,12463,25933,28833,227615.0
45,14,0,50,1,22286,1627,14065,3992,12463,25933,28833,360393.0
19,10,1,15,0,22286,6678,9726,3212,4466,25933,28833,263340.0
18,9,0,22,0,22286,9840,9726,1350,4466,25933,28833,141918.0
37,15,0,40,0,22286,542,14065,3992,12463,25933,28833,294292.0
49,13,1,40,0,22286,5044,9726,4038,3212,25933,28833,128736.0
33,11,0,48,1,2067,1307,14065,644,12463,25933,28833,
27,10,0,40,1,22286,6678,14065,3584,12463,25933,28833,302406.0
34,10,1,35,0,2067,6678,4214,3721,3212,25933,28833,101517.0
54,14,1,40,0,1279,1627,370,4038,7726,895,647,161334.0
24,10,0,40,0,1074,6678,9726,1572,4466,25933,28833,189148.0
44,15,0,60,1,2499,542,14065,4038,12463,25933,28833,103111.0
48,13,0,50,0,2499,5044,939,4030,7726,25933,28833,51620.0
23,9,1,40,0,22286,9840,9726,3721,3212,25933,28833,31606.0
29,9,0,38,0,22286,9840,9726,3212,4466,25933,28833,34292.0
21,12,1,9,0,22286,1008,9726,3212,4466,25933,28833,107882.0
18,8,1,32,0,22286,377,9726,3212,4466,25933,28833,39529.0
18,5,1,32,0,22286,455,9726,3584,4466,231,28833,135315.0
29,9,0,40,0,22286,9840,4214,4030,7726,25933,28833,107812.0
29,9,0,40,0,22286,9840,9726,1572,7726,25933,28833,229729.0
41,9,1,40,0,22286,9840,939,1966,889,2817,28833,111891.0
32,9,0,40,0,22286,9840,9726,1350,7726,25933,28833,340917.0
61,6,1,24,0,22286,820,4214,3212,7726,2817,28833,202952.0
34,12,0,40,0,22286,1008,4214,1966,7726,25933,28833,114955.0
46,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,159869.0
50,11,0,60,1,2499,1307,14065,3584,12463,25933,28833,57758.0
29,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,207064.0
23,10,1,40,0,22286,6678,9726,3721,7726,25933,28833,193090.0
64,10,1,40,0,22286,6678,9726,3721,7726,25933,28833,151364.0
70,14,1,50,1,2067,1627,9726,4038,3212,25933,28833,88638.0
28,12,1,40,0,2067,1008,9726,3721,7726,25933,28833,304960.0
51,11,0,40,0,22286,1307,14065,1350,12463,25933,480,102828.0
34,13,0,55,0,1279,5044,4214,4038,7726,25933,28833,154246.0
29,9,0,40,0,22286,9840,9726,1350,4466,25933,28833,142519.0
49,13,0,40,0,22286,5044,370,3212,7726,895,647,104455.0
